,species,chemical,conc (mol/L),species_divisions,species_others,subClassOf,smiles,smiles_clusters
94,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/281232,5.679093032755321,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1C2CC3CC1CC(C2)C3,3
95,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/2921882,5.805540689127506,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
96,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/301042,2.8737351073559507,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC(=O)O[Pb]OC(=O)C,1
97,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/302012,3.623127303276111,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,NN,1
98,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/333415,4.476551806023042,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
99,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/335671,2.000812752884153,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3
100,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/3486359,1.6159991217069478,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(=O)([O-])[O-].[Zn+2],1
101,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/470826,3.1793039126112568,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C2CCC(O1)(CC2)C)C,3
102,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/49562289,6.328552094975764,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,0
103,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/496117,3.9260409528020848,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1CC2=CC=CC=C2C1,3
104,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/497198,1.6272183353013925,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(=O)([O-])[O-].[Na+].[Na+],1
105,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/50000,2.09526342426772,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,C=O,1
106,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/50022,6.189005944461332,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0
107,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/50293,6.402766932436447,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
108,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/513780,1.8157146357950649,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(=O)([O-])[O-].[Cd+2],1
109,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/514103,5.1037534291972415,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CC(C)C1=CC2=CCC3C(C2CC1)(CCCC3(C)C(=O)O)C,0
110,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/51796,3.2302415868066765,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)N,1
111,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/52539,5.879175385785488,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,0
112,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/525826,4.802417936869597,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,3
113,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/52645531,6.099790876755372,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
114,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/52686,3.672909769603289,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,1
115,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/532321,2.6930361073221754,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C1=CC=C(C=C1)C(=O)[O-].[Na+],1
116,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/540885,2.550224611862412,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC(=O)OC(C)(C)C,1
117,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/54217,1.9574122895304056,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+],1
118,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/544183,2.6651234017022025,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(=O)[O-].C(=O)[O-].[Co+2],1
119,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/55630,4.652740218611187,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],1
120,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/56235,2.5849274044005943,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(Cl)(Cl)(Cl)Cl,1
121,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/56382,5.158590866636676,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_35716,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],3
122,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/57147,1.8701653832019358,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CN(C)N,1
123,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/5786210,6.0248397676298255,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CN1CCN(CC1)C2=NC3=CC(=CC=C3NC4=C2C=CC=C4)Cl,0
124,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/58082,3.0449427348362037,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,3
125,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/5835267,5.540810530098667,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C=C,0
126,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/584087,2.2257882042710544,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(=O)([O-])[O-].[K+].[K+],1
127,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/584849,3.0048756903435483,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC1=C(C=C(C=C1)N=C=O)N=C=O,3
128,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/597648,6.3316278778629185,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC[Sn](CC)(CC)CC,3
129,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/598630,1.7291015855237202,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C1(=O)O[Pb]O1,1
130,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/616455,1.9296896367077612,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1CC(=O)NC1,1
131,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/61734,3.836461596704104,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],0
132,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/62533,2.9118488631159063,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)N,1
133,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/62566,1.8808707325324237,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(=S)(N)N,1
134,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/62737,4.444688976892302,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,COP(=O)(OC)OC=C(Cl)Cl,1
135,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/64197,2.7826689656658687,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CC(=O)O,1
136,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/66762,4.077614433518947,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,0
137,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/67436,2.117423769239584,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,3
138,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/67561,0.052184359265907726,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CO,1
139,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/67641,0.8428367646946927,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CC(=O)C,1
140,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/67663,2.9493494939281493,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(Cl)(Cl)Cl,1
141,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/67685,3.360604224578418,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CS(=O)C,1
142,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/67721,5.203770197971318,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,1
143,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/68122,0.8342542777212208,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CN(C)C=O,1
144,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/693981,2.4577284311098877,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC1=NC=CN1,1
145,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/706149,3.975510949616195,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCCCCCC1CCC(=O)O1,3
146,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/71238,1.0959745741409013,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCCO,1
147,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/71363,1.5818582042591245,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCCCO,1
148,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/71432,3.3476470531116624,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C1=CC=CC=C1,1
149,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/7173515,5.955865663986288,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],0
150,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/74908,5.30768902194834,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C#N,1
151,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75058,1.6735505087772569,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CC#N,1
152,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75070,3.0754840304415096,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CC=O,1
153,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75092,2.2369533753475603,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(Cl)Cl,1
154,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75218,2.6943192226065453,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1CO1,1
155,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75354,3.1128268379030777,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C=C(Cl)Cl,1
156,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75365,2.268772923846391,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC(=O)Cl,1
157,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75478,5.129805728038009,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(I)(I)I,1
158,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75525,2.341398937462581,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C[N+](=O)[O-],1
159,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75898,2.924513835579247,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(C(F)(F)F)O,1
160,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/75912,2.0675161410977356,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC(C)(C)OO,1
161,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/76017,4.4227867541517965,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(C(Cl)(Cl)Cl)(Cl)Cl,1
162,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/76039,1.9082275829008075,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,C(=O)(C(Cl)(Cl)Cl)O,1
163,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/7631905,3.246598717868392,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[Na+].[O-]S(=O)O,1
164,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/768945,3.7814282025779047,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1C2CC3CC1CC(C2)(C3)N,3
165,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/7785708,5.686779861421613,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC1=CCC2CC1C2(C)C,3
166,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/78795,2.955584004413649,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CC(=C)C=C,1
167,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/78900,1.81339138811566,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC(CN)N,1
168,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/78933,1.3498263322325768,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CCC(=O)C,1
169,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/79016,2.522591347704165,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)Cl,1
170,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/79061,2.758062927082455,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C=CC(=O)N,1
171,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/80057,4.686055985881229,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,3
172,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/80159,3.0782798055413725,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC(C)(C1=CC=CC=C1)OO,3
173,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/83329,4.041612596806004,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1CC2=CC=CC3=C2C1=CC=C3,3
174,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/83341,3.171046236415478,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1=CNC2=CC=CC=C12,3
175,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/84662,4.116078127230503,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCOC(=O)C1=CC=CC=C1C(=O)OCC,3
176,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/84742,3.967160932281762,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0
177,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/86737,2.22031210619369,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1C2=CC=CC=C2C3=CC=CC=C31,3
178,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/86748,5.103980518142107,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C(=C1)C3=CC=CC=C3N2,3
179,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/868779,2.7581279099200886,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CC(=C)C(=O)OCCO,1
180,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/868859,2.689261489725716,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,COP(=O)OC,1
181,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/89838,3.671242287239694,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1=CC(=C(C=C1)C(C)C)O,3
182,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/90028,4.6885515142948915,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C(=C1)C=O)O,3
183,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/91203,4.311891228666679,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C=CC=CC2=C1,3
184,https://cfpub.epa.gov/ecotox/taxon/1,https://cfpub.epa.gov/ecotox/cas/91225,3.448026590787848,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C(=C1)C=CC=N2,3
