,species,chemical,log conc (mol/L),species_divisions,species_others,subClassOf,smiles,smiles_clusters
306,https://cfpub.epa.gov/ecotox/taxon/28,https://cfpub.epa.gov/ecotox/cas/7722647,3.0429938310381632,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-][Mn](=O)(=O)=O.[K+],1
307,https://cfpub.epa.gov/ecotox/taxon/28,https://cfpub.epa.gov/ecotox/cas/7758987,3.621288368000729,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Cu+2],0
308,https://cfpub.epa.gov/ecotox/taxon/28,https://cfpub.epa.gov/ecotox/cas/7778509,2.593530060583064,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],0
309,https://cfpub.epa.gov/ecotox/taxon/28,https://cfpub.epa.gov/ecotox/cas/7785877,1.8000808824223942,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Mn+2],0
310,https://cfpub.epa.gov/ecotox/taxon/28033,https://cfpub.epa.gov/ecotox/cas/7758987,3.669593047575285,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[O-]S(=O)(=O)[O-].[Cu+2],0
311,https://cfpub.epa.gov/ecotox/taxon/28076,https://cfpub.epa.gov/ecotox/cas/10108642,2.2880923946848264,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Cd]Cl,1
312,https://cfpub.epa.gov/ecotox/taxon/28076,https://cfpub.epa.gov/ecotox/cas/7447394,1.5716447407398388,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Cu]Cl,1
313,https://cfpub.epa.gov/ecotox/taxon/28076,https://cfpub.epa.gov/ecotox/cas/7646857,1.818689934949449,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Zn]Cl,1
314,https://cfpub.epa.gov/ecotox/taxon/28076,https://cfpub.epa.gov/ecotox/cas/7718549,1.687988580362989,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Ni]Cl,1
315,https://cfpub.epa.gov/ecotox/taxon/28277,https://cfpub.epa.gov/ecotox/cas/153719234,1.5671200761813595,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
316,https://cfpub.epa.gov/ecotox/taxon/28330,https://cfpub.epa.gov/ecotox/cas/153719234,4.573556652398157,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
317,https://cfpub.epa.gov/ecotox/taxon/2851,https://cfpub.epa.gov/ecotox/cas/7447394,3.0981112639282977,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cu]Cl,1
318,https://cfpub.epa.gov/ecotox/taxon/2854,https://cfpub.epa.gov/ecotox/cas/10102064,4.21751893092798,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[N+](=O)(O)[O-].[N+](=O)(O)[O-].O=[U]=O,0
319,https://cfpub.epa.gov/ecotox/taxon/28647,https://cfpub.epa.gov/ecotox/cas/153719234,3.4147037511761003,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
320,https://cfpub.epa.gov/ecotox/taxon/28792,https://cfpub.epa.gov/ecotox/cas/7447394,1.698535492562001,https://cfpub.epa.gov/ecotox/group/Fish,,,Cl[Cu]Cl,1
321,https://cfpub.epa.gov/ecotox/taxon/29013,https://cfpub.epa.gov/ecotox/cas/7758987,6.2979819776255965,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,[O-]S(=O)(=O)[O-].[Cu+2],0
322,https://cfpub.epa.gov/ecotox/taxon/2976,https://cfpub.epa.gov/ecotox/cas/153719234,1.3254976622282195,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
323,https://cfpub.epa.gov/ecotox/taxon/29858,https://cfpub.epa.gov/ecotox/cas/7647145,-1.0248331165504252,https://cfpub.epa.gov/ecotox/group/Fish,,,[Na+].[Cl-],1
324,https://cfpub.epa.gov/ecotox/taxon/3004,https://cfpub.epa.gov/ecotox/cas/13410010,3.3863754714395498,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-][Se](=O)(=O)[O-].[Na+].[Na+],0
325,https://cfpub.epa.gov/ecotox/taxon/3004,https://cfpub.epa.gov/ecotox/cas/7447394,2.9620491269580933,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cu]Cl,1
326,https://cfpub.epa.gov/ecotox/taxon/302,https://cfpub.epa.gov/ecotox/cas/10108642,3.1405907327210136,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Cd]Cl,1
327,https://cfpub.epa.gov/ecotox/taxon/302,https://cfpub.epa.gov/ecotox/cas/12125018,1.6917913037816676,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,N.F,1
328,https://cfpub.epa.gov/ecotox/taxon/302,https://cfpub.epa.gov/ecotox/cas/12125029,2.3143691882625017,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,N.Cl,1
329,https://cfpub.epa.gov/ecotox/taxon/302,https://cfpub.epa.gov/ecotox/cas/592858,4.548076706373845,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,,-1
330,https://cfpub.epa.gov/ecotox/taxon/302,https://cfpub.epa.gov/ecotox/cas/7681529,2.152958325312673,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]Cl.[Na+],1
331,https://cfpub.epa.gov/ecotox/taxon/30490,https://cfpub.epa.gov/ecotox/cas/7447394,3.2862162227704275,https://cfpub.epa.gov/ecotox/group/Fish,,,Cl[Cu]Cl,1
332,https://cfpub.epa.gov/ecotox/taxon/30490,https://cfpub.epa.gov/ecotox/cas/7646799,1.9079545691853033,https://cfpub.epa.gov/ecotox/group/Fish,,,Cl[Co]Cl,1
333,https://cfpub.epa.gov/ecotox/taxon/30490,https://cfpub.epa.gov/ecotox/cas/7718549,2.0126048980930484,https://cfpub.epa.gov/ecotox/group/Fish,,,Cl[Ni]Cl,1
334,https://cfpub.epa.gov/ecotox/taxon/30490,https://cfpub.epa.gov/ecotox/cas/7733020,2.2907487359487866,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Zn+2],0
335,https://cfpub.epa.gov/ecotox/taxon/30612,https://cfpub.epa.gov/ecotox/cas/7487947,6.882691174417102,https://cfpub.epa.gov/ecotox/group/Molluscs,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies,,Cl[Hg]Cl,1
336,https://cfpub.epa.gov/ecotox/taxon/31156,https://cfpub.epa.gov/ecotox/cas/7733020,5.27745406163739,https://cfpub.epa.gov/ecotox/group/Amphibians,,,[O-]S(=O)(=O)[O-].[Zn+2],0
337,https://cfpub.epa.gov/ecotox/taxon/31236,https://cfpub.epa.gov/ecotox/cas/7447407,6.417610360924756,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,[Cl-].[K+],1
338,https://cfpub.epa.gov/ecotox/taxon/31236,https://cfpub.epa.gov/ecotox/cas/7757791,2.389217711311504,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,[N+](=O)([O-])[O-].[K+],0
339,https://cfpub.epa.gov/ecotox/taxon/31237,https://cfpub.epa.gov/ecotox/cas/7447407,5.58644809885379,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[Cl-].[K+],1
340,https://cfpub.epa.gov/ecotox/taxon/31238,https://cfpub.epa.gov/ecotox/cas/7447407,5.567534059032374,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[Cl-].[K+],1
341,https://cfpub.epa.gov/ecotox/taxon/31239,https://cfpub.epa.gov/ecotox/cas/7447407,6.028599798310103,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,[Cl-].[K+],1
342,https://cfpub.epa.gov/ecotox/taxon/31317,https://cfpub.epa.gov/ecotox/cas/7758987,5.783033392924592,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cu+2],0
343,https://cfpub.epa.gov/ecotox/taxon/31317,https://cfpub.epa.gov/ecotox/cas/7778509,5.997256161965329,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],0
344,https://cfpub.epa.gov/ecotox/taxon/31614,https://cfpub.epa.gov/ecotox/cas/1314132,4.2725548780041835,https://cfpub.epa.gov/ecotox/group/Molluscs,,,O=[Zn],1
345,https://cfpub.epa.gov/ecotox/taxon/31626,https://cfpub.epa.gov/ecotox/cas/10102064,1.4275858499962293,https://cfpub.epa.gov/ecotox/group/Fish,,,[N+](=O)(O)[O-].[N+](=O)(O)[O-].O=[U]=O,0
346,https://cfpub.epa.gov/ecotox/taxon/31668,https://cfpub.epa.gov/ecotox/cas/7447394,4.044235883145444,https://cfpub.epa.gov/ecotox/group/Invertebrates,,,Cl[Cu]Cl,1
347,https://cfpub.epa.gov/ecotox/taxon/32268,https://cfpub.epa.gov/ecotox/cas/10112911,3.6962956761645143,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Hg].Cl[Hg],1
348,https://cfpub.epa.gov/ecotox/taxon/32268,https://cfpub.epa.gov/ecotox/cas/10325947,3.0500202432074057,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Cd+2],0
349,https://cfpub.epa.gov/ecotox/taxon/32268,https://cfpub.epa.gov/ecotox/cas/7447394,5.200868109185938,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cu]Cl,1
350,https://cfpub.epa.gov/ecotox/taxon/32268,https://cfpub.epa.gov/ecotox/cas/7758987,3.8393441285999463,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cu+2],0
351,https://cfpub.epa.gov/ecotox/taxon/32297,https://cfpub.epa.gov/ecotox/cas/6484522,0.7998162315821884,https://cfpub.epa.gov/ecotox/group/Amphibians,,,[NH4+].[N+](=O)([O-])[O-],0
352,https://cfpub.epa.gov/ecotox/taxon/32297,https://cfpub.epa.gov/ecotox/cas/7758987,3.1041619516094827,https://cfpub.epa.gov/ecotox/group/Amphibians,,,[O-]S(=O)(=O)[O-].[Cu+2],0
353,https://cfpub.epa.gov/ecotox/taxon/32408,https://cfpub.epa.gov/ecotox/cas/7733020,5.49406647187001,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Zn+2],0
354,https://cfpub.epa.gov/ecotox/taxon/32409,https://cfpub.epa.gov/ecotox/cas/7733020,5.93897868525351,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Zn+2],0
355,https://cfpub.epa.gov/ecotox/taxon/32417,https://cfpub.epa.gov/ecotox/cas/7758987,7.121890718569914,https://cfpub.epa.gov/ecotox/group/Amphibians,,,[O-]S(=O)(=O)[O-].[Cu+2],0
356,https://cfpub.epa.gov/ecotox/taxon/32516,https://cfpub.epa.gov/ecotox/cas/7733020,3.624012911646235,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Zn+2],0
357,https://cfpub.epa.gov/ecotox/taxon/32815,https://cfpub.epa.gov/ecotox/cas/7778509,2.09657456087843,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],0
358,https://cfpub.epa.gov/ecotox/taxon/33146,https://cfpub.epa.gov/ecotox/cas/153719234,1.713027853464156,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
359,https://cfpub.epa.gov/ecotox/taxon/33151,https://cfpub.epa.gov/ecotox/cas/153719234,3.693631915594054,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
360,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/12125029,2.0653374689293607,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,N.Cl,1
361,https://cfpub.epa.gov/ecotox/taxon/34321,https://cfpub.epa.gov/ecotox/cas/12125029,2.630880626431561,https://cfpub.epa.gov/ecotox/group/Molluscs,,,N.Cl,1
362,https://cfpub.epa.gov/ecotox/taxon/34321,https://cfpub.epa.gov/ecotox/cas/3251238,6.691837322971567,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Cu+2],0
363,https://cfpub.epa.gov/ecotox/taxon/34321,https://cfpub.epa.gov/ecotox/cas/7733020,2.6647204094702692,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[O-]S(=O)(=O)[O-].[Zn+2],0
364,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/7758987,5.43437915407597,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Cu+2],0
365,https://cfpub.epa.gov/ecotox/taxon/34539,https://cfpub.epa.gov/ecotox/cas/10099748,1.6526024551399017,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
366,https://cfpub.epa.gov/ecotox/taxon/34539,https://cfpub.epa.gov/ecotox/cas/10108642,2.664455142422854,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Cd]Cl,1
367,https://cfpub.epa.gov/ecotox/taxon/34539,https://cfpub.epa.gov/ecotox/cas/7487947,4.29277137111268,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Hg]Cl,1
368,https://cfpub.epa.gov/ecotox/taxon/34539,https://cfpub.epa.gov/ecotox/cas/7646857,1.257561282868867,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Zn]Cl,1
369,https://cfpub.epa.gov/ecotox/taxon/34539,https://cfpub.epa.gov/ecotox/cas/7758987,3.4707733701687387,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[O-]S(=O)(=O)[O-].[Cu+2],0
370,https://cfpub.epa.gov/ecotox/taxon/34553,https://cfpub.epa.gov/ecotox/cas/7758987,5.2210685930337934,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cu+2],0
371,https://cfpub.epa.gov/ecotox/taxon/34562,https://cfpub.epa.gov/ecotox/cas/15584040,1.5972745429311457,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-][As](=O)([O-])[O-],0
372,https://cfpub.epa.gov/ecotox/taxon/34567,https://cfpub.epa.gov/ecotox/cas/7447394,3.3226035383809918,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,Cl[Cu]Cl,1
373,https://cfpub.epa.gov/ecotox/taxon/34623,https://cfpub.epa.gov/ecotox/cas/10043013,3.1056604726972004,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,O=S1(=O)O[Al]2OS(=O)(=O)O[Al](O1)OS(=O)(=O)O2,1
374,https://cfpub.epa.gov/ecotox/taxon/34623,https://cfpub.epa.gov/ecotox/cas/10099748,2.999675346656572,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
375,https://cfpub.epa.gov/ecotox/taxon/34623,https://cfpub.epa.gov/ecotox/cas/10108642,4.310199864248775,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,Cl[Cd]Cl,1
376,https://cfpub.epa.gov/ecotox/taxon/34623,https://cfpub.epa.gov/ecotox/cas/7705080,3.138115746292137,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,Cl[Fe](Cl)Cl,1
377,https://cfpub.epa.gov/ecotox/taxon/34623,https://cfpub.epa.gov/ecotox/cas/7733020,2.301235443438649,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,[O-]S(=O)(=O)[O-].[Zn+2],0
378,https://cfpub.epa.gov/ecotox/taxon/34623,https://cfpub.epa.gov/ecotox/cas/7758987,3.803131955945502,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,[O-]S(=O)(=O)[O-].[Cu+2],0
379,https://cfpub.epa.gov/ecotox/taxon/34623,https://cfpub.epa.gov/ecotox/cas/7785877,2.316529079225132,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,[O-]S(=O)(=O)[O-].[Mn+2],0
380,https://cfpub.epa.gov/ecotox/taxon/34623,https://cfpub.epa.gov/ecotox/cas/7786814,1.7291176123257088,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,,[O-]S(=O)(=O)[O-].[Ni+2],0
381,https://cfpub.epa.gov/ecotox/taxon/34624,https://cfpub.epa.gov/ecotox/cas/10043013,3.3491038359083904,https://cfpub.epa.gov/ecotox/group/Fish,,,O=S1(=O)O[Al]2OS(=O)(=O)O[Al](O1)OS(=O)(=O)O2,1
382,https://cfpub.epa.gov/ecotox/taxon/34624,https://cfpub.epa.gov/ecotox/cas/10108642,4.2644423736881,https://cfpub.epa.gov/ecotox/group/Fish,,,Cl[Cd]Cl,1
383,https://cfpub.epa.gov/ecotox/taxon/34624,https://cfpub.epa.gov/ecotox/cas/7758987,4.422920714233896,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Cu+2],0
384,https://cfpub.epa.gov/ecotox/taxon/34624,https://cfpub.epa.gov/ecotox/cas/7785877,2.422024350292321,https://cfpub.epa.gov/ecotox/group/Fish,,,[O-]S(=O)(=O)[O-].[Mn+2],0
385,https://cfpub.epa.gov/ecotox/taxon/34625,https://cfpub.epa.gov/ecotox/cas/10043013,3.94273065969949,https://cfpub.epa.gov/ecotox/group/Worms,,,O=S1(=O)O[Al]2OS(=O)(=O)O[Al](O1)OS(=O)(=O)O2,1
386,https://cfpub.epa.gov/ecotox/taxon/34625,https://cfpub.epa.gov/ecotox/cas/10108642,3.833078609529113,https://cfpub.epa.gov/ecotox/group/Worms,,,Cl[Cd]Cl,1
387,https://cfpub.epa.gov/ecotox/taxon/34625,https://cfpub.epa.gov/ecotox/cas/7705080,5.894441480205983,https://cfpub.epa.gov/ecotox/group/Worms,,,Cl[Fe](Cl)Cl,1
388,https://cfpub.epa.gov/ecotox/taxon/34625,https://cfpub.epa.gov/ecotox/cas/7758987,6.753913933275321,https://cfpub.epa.gov/ecotox/group/Worms,,,[O-]S(=O)(=O)[O-].[Cu+2],0
389,https://cfpub.epa.gov/ecotox/taxon/34625,https://cfpub.epa.gov/ecotox/cas/7785877,3.6223579577708818,https://cfpub.epa.gov/ecotox/group/Worms,,,[O-]S(=O)(=O)[O-].[Mn+2],0
390,https://cfpub.epa.gov/ecotox/taxon/352,https://cfpub.epa.gov/ecotox/cas/10099748,3.499885990531008,https://cfpub.epa.gov/ecotox/group/Fish,,,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
391,https://cfpub.epa.gov/ecotox/taxon/352,https://cfpub.epa.gov/ecotox/cas/10108642,0.65637401902639,https://cfpub.epa.gov/ecotox/group/Fish,,,Cl[Cd]Cl,1
392,https://cfpub.epa.gov/ecotox/taxon/358,https://cfpub.epa.gov/ecotox/cas/7733020,0.18931578105823252,https://cfpub.epa.gov/ecotox/group/Amphibians,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Zn+2],0
393,https://cfpub.epa.gov/ecotox/taxon/358,https://cfpub.epa.gov/ecotox/cas/7758987,6.136613975390621,https://cfpub.epa.gov/ecotox/group/Amphibians,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-]S(=O)(=O)[O-].[Cu+2],0
394,https://cfpub.epa.gov/ecotox/taxon/366,https://cfpub.epa.gov/ecotox/cas/1314132,2.9026775208634947,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,O=[Zn],1
395,https://cfpub.epa.gov/ecotox/taxon/372,https://cfpub.epa.gov/ecotox/cas/7646857,-0.3889075951124552,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Zn]Cl,1
396,https://cfpub.epa.gov/ecotox/taxon/374,https://cfpub.epa.gov/ecotox/cas/7647145,1.6077848462659514,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[Na+].[Cl-],1
397,https://cfpub.epa.gov/ecotox/taxon/375,https://cfpub.epa.gov/ecotox/cas/12125029,2.7330762359013008,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,N.Cl,1
398,https://cfpub.epa.gov/ecotox/taxon/376,https://cfpub.epa.gov/ecotox/cas/7447394,5.294757232657748,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,Cl[Cu]Cl,1
399,https://cfpub.epa.gov/ecotox/taxon/376,https://cfpub.epa.gov/ecotox/cas/7778509,3.4175854649538806,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],0
400,https://cfpub.epa.gov/ecotox/taxon/395,https://cfpub.epa.gov/ecotox/cas/10099748,1.0507918077249894,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
401,https://cfpub.epa.gov/ecotox/taxon/395,https://cfpub.epa.gov/ecotox/cas/10108642,0.7321949006306824,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Cd]Cl,1
402,https://cfpub.epa.gov/ecotox/taxon/395,https://cfpub.epa.gov/ecotox/cas/7487947,3.40644628279988,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Hg]Cl,1
403,https://cfpub.epa.gov/ecotox/taxon/395,https://cfpub.epa.gov/ecotox/cas/7646857,0.772118264367353,https://cfpub.epa.gov/ecotox/group/Molluscs,,,Cl[Zn]Cl,1
404,https://cfpub.epa.gov/ecotox/taxon/395,https://cfpub.epa.gov/ecotox/cas/7758987,2.1593378551650826,https://cfpub.epa.gov/ecotox/group/Molluscs,,,[O-]S(=O)(=O)[O-].[Cu+2],0
405,https://cfpub.epa.gov/ecotox/taxon/397,https://cfpub.epa.gov/ecotox/cas/153719234,2.9286276538035105,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,2
406,https://cfpub.epa.gov/ecotox/taxon/397,https://cfpub.epa.gov/ecotox/cas/168316958,6.2440499804555465,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C,3
407,https://cfpub.epa.gov/ecotox/taxon/39823,https://cfpub.epa.gov/ecotox/cas/10099748,-1.6573284998722608,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
408,https://cfpub.epa.gov/ecotox/taxon/39823,https://cfpub.epa.gov/ecotox/cas/10124364,0.7268752654456675,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cd+2],0
409,https://cfpub.epa.gov/ecotox/taxon/39823,https://cfpub.epa.gov/ecotox/cas/7758987,0.4020969277827504,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,[O-]S(=O)(=O)[O-].[Cu+2],0
410,https://cfpub.epa.gov/ecotox/taxon/4,https://cfpub.epa.gov/ecotox/cas/10025919,2.943810047422641,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies",,Cl[Sb](Cl)Cl,1
411,https://cfpub.epa.gov/ecotox/taxon/4,https://cfpub.epa.gov/ecotox/cas/10049044,2.9067308666813387,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies",,O=Cl[O],1
412,https://cfpub.epa.gov/ecotox/taxon/4,https://cfpub.epa.gov/ecotox/cas/10099748,5.4888462949874866,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies",,[N+](=O)([O-])O[Pb]O[N+](=O)[O-],0
413,https://cfpub.epa.gov/ecotox/taxon/4,https://cfpub.epa.gov/ecotox/cas/10102064,4.001167873462356,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies",,[N+](=O)(O)[O-].[N+](=O)(O)[O-].O=[U]=O,0
414,https://cfpub.epa.gov/ecotox/taxon/4,https://cfpub.epa.gov/ecotox/cas/10108642,6.327607727334702,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies",,Cl[Cd]Cl,1
415,https://cfpub.epa.gov/ecotox/taxon/4,https://cfpub.epa.gov/ecotox/cas/1327533,2.811591315750856,https://cfpub.epa.gov/ecotox/group/Fish,"https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,https://cfpub.epa.gov/ecotox/group/U.S.Exotic/NuisanceSpecies,https://cfpub.epa.gov/ecotox/group/U.S.ThreatenedandEndangeredSpecies",,O=[As]O[As]=O,1
